METER_NO,DATE,PMAX_KW
2510633383,2026-02-26,5.96
2510633385,2026-02-26,20.76
2510633393,2026-02-26,669.6
2510633395,2026-02-26,12.24
2510633396,2026-02-26,36.8
2510633397,2026-02-26,7.92
2510633399,2026-02-26,27.6
2510633400,2026-02-26,76.8
2510633402,2026-02-26,11.1
2510633406,2026-02-26,17.16
2510633410,2026-02-26,11.4
2510633411,2026-02-26,112
2610026976,2026-02-26,6.78
2246006313,2026-02-27,1.24
2310396105,2026-02-27,327.52
2310396106,2026-02-27,306.4
2310396107,2026-02-27,555
2310396108,2026-02-27,34.04
2310396110,2026-02-27,223.36
2310396111,2026-02-27,280
2410121326,2026-02-27,93.2
2410121353,2026-02-27,62.72
2410121371,2026-02-27,44.32
2410121424,2026-02-27,0.36
2410121454,2026-02-27,35.52
2410121457,2026-02-27,1.76
2410121574,2026-02-27,162.4
2410131378,2026-02-27,48.4
2410131383,2026-02-27,34.8
2410131384,2026-02-27,266.2
2410131387,2026-02-27,52.8
2410131547,2026-02-27,1.82
2410320615,2026-02-27,1880.9
2410883991,2026-02-27,10.8
2410883993,2026-02-27,38.28
2410883994,2026-02-27,9.28
2410932742,2026-02-27,451.92
2411087432,2026-02-27,18.88
2411087433,2026-02-27,38
2411290205,2026-02-27,662.16
2510014481,2026-02-27,174.72
2510014482,2026-02-27,59.44
2510014483,2026-02-27,11.7
2510014484,2026-02-27,190.88
2510178139,2026-02-27,11.7
2510178140,2026-02-27,26
2510178141,2026-02-27,3.28
2510203103,2026-02-27,30
2510203104,2026-02-27,49.12
2510203105,2026-02-27,79.5
2510203106,2026-02-27,3.3
2510203108,2026-02-27,27.28
2510203109,2026-02-27,47.68
2510203111,2026-02-27,0.2
2510203113,2026-02-27,126.56
2510203114,2026-02-27,25.2
2510203115,2026-02-27,21.32
2510203117,2026-02-27,30.72
2510203119,2026-02-27,0.04
2510203120,2026-02-27,135.52
2510203121,2026-02-27,30.6
2510203122,2026-02-27,11.16
2510203123,2026-02-27,0.68
2510203124,2026-02-27,123.2
2510203127,2026-02-27,1
2510203128,2026-02-27,655
2510203132,2026-02-27,24.8
2510203133,2026-02-27,6.36
2510203134,2026-02-27,2.56
2510224049,2026-02-27,21.91
2510224167,2026-02-27,17.17
2510317537,2026-02-27,1.81
2510389559,2026-02-27,0
2510389643,2026-02-27,14.39
2510389931,2026-02-27,12.7
2510633383,2026-02-27,4.68
2510633385,2026-02-27,20.7
2510633393,2026-02-27,606
2510633395,2026-02-27,13.48
2510633396,2026-02-27,34.8
2510633397,2026-02-27,4.8
2510633399,2026-02-27,52.2
2510633400,2026-02-27,96.8
2510633402,2026-02-27,9.3
2510633406,2026-02-27,17.28
2510633410,2026-02-27,16.2
2510633411,2026-02-27,123.2
2610026976,2026-02-27,10.8
2246006313,2026-02-28,1.68
2310396105,2026-02-28,316
2310396106,2026-02-28,345.2
2310396107,2026-02-28,555
2310396108,2026-02-28,37.08
2310396110,2026-02-28,338.56
2310396111,2026-02-28,253.92
2410121326,2026-02-28,49.8
2410121353,2026-02-28,57.76
2410121371,2026-02-28,5.92
2410121424,2026-02-28,0.36
2410121454,2026-02-28,40.96
2410121457,2026-02-28,8.8
2410121574,2026-02-28,160.48
2410131378,2026-02-28,101
2410131383,2026-02-28,42.8
2410131384,2026-02-28,291.4
2410131387,2026-02-28,25.8
2410131547,2026-02-28,3.95
2410320615,2026-02-28,1765.4
2410883991,2026-02-28,12.6
2410883993,2026-02-28,39.3
2410883994,2026-02-28,8
2410932742,2026-02-28,598.8
2411087432,2026-02-28,38.76
2411087433,2026-02-28,34
2411290205,2026-02-28,722.88
2510014481,2026-02-28,233.36
2510014482,2026-02-28,17.24
2510014483,2026-02-28,9.3
2510014484,2026-02-28,197.28
2510178139,2026-02-28,10.2
2510178140,2026-02-28,39.34
2510178141,2026-02-28,6.16
2510203103,2026-02-28,26
2510203104,2026-02-28,59.68
2510203105,2026-02-28,83.4
2510203106,2026-02-28,3.1
2510203108,2026-02-28,26.32
2510203109,2026-02-28,52.96
2510203111,2026-02-28,42.16
2510203113,2026-02-28,175.84
2510203114,2026-02-28,28.8
2510203115,2026-02-28,26.92
2510203117,2026-02-28,29.68
2510203119,2026-02-28,0.88
2510203120,2026-02-28,127.68
2510203121,2026-02-28,36.6
2510203122,2026-02-28,5.52
2510203123,2026-02-28,41.52
2510203124,2026-02-28,264.8
2510203127,2026-02-28,0.6
2510203128,2026-02-28,653
2510203132,2026-02-28,24.24
2510203133,2026-02-28,1.28
2510203134,2026-02-28,2.24
2510224049,2026-02-28,21.75
2510224167,2026-02-28,17.26
2510317537,2026-02-28,1.99
2510389559,2026-02-28,0
2510389643,2026-02-28,15.52
2510389931,2026-02-28,12.67
2510633383,2026-02-28,5.24
2510633385,2026-02-28,20.58
2510633393,2026-02-28,573.6
2510633395,2026-02-28,24.6
2510633396,2026-02-28,0
2510633397,2026-02-28,177.36
2510633399,2026-02-28,42
2510633400,2026-02-28,100
2510633402,2026-02-28,8.1
2510633406,2026-02-28,17.34
2510633410,2026-02-28,15.48
2510633411,2026-02-28,272.8
2610026952,2026-02-28,0
2610026976,2026-02-28,7.92
2246006313,2026-03-01,1.28
2310396105,2026-03-01,309.6
2310396106,2026-03-01,286.4
2310396107,2026-03-01,21
2310396108,2026-03-01,36.72
2310396110,2026-03-01,162.56
2310396111,2026-03-01,277.12
2410121326,2026-03-01,7.8
2410121353,2026-03-01,18.72
2410121371,2026-03-01,3.52
2410121424,2026-03-01,0.36
2410121454,2026-03-01,27.36
2410121457,2026-03-01,37.6
2410121574,2026-03-01,68.8
2410131378,2026-03-01,72.2
2410131383,2026-03-01,13.2
2410131384,2026-03-01,226.4
2410131387,2026-03-01,13.8
2410131547,2026-03-01,4.38
2410320615,2026-03-01,616
2410883991,2026-03-01,14
2410883993,2026-03-01,38.16
2410883994,2026-03-01,5.44
2410932742,2026-03-01,616.32
2411087432,2026-03-01,1.6
2411087433,2026-03-01,21.5
2411290205,2026-03-01,27.84
2510014481,2026-03-01,202.32
2510014482,2026-03-01,0.96
2510014483,2026-03-01,10.2
2510014484,2026-03-01,14.08
2510178139,2026-03-01,12.3
2510178140,2026-03-01,34.48
2510203103,2026-03-01,24.8
2510203104,2026-03-01,26.4
2510203105,2026-03-01,30.9
2510203106,2026-03-01,3.6
2510203108,2026-03-01,33.6
2510203109,2026-03-01,37.76
2510203111,2026-03-01,42.8
2510203113,2026-03-01,92
2510203114,2026-03-01,2.28
2510203115,2026-03-01,15.92
2510203117,2026-03-01,27.44
2510203119,2026-03-01,0.92
2510203120,2026-03-01,65.28
2510203121,2026-03-01,34
2510203122,2026-03-01,4.12
2510203123,2026-03-01,35.2
2510203124,2026-03-01,267.2
2510203127,2026-03-01,0.56
2510203128,2026-03-01,646
2510203132,2026-03-01,22.04
2510203133,2026-03-01,1.24
2510203134,2026-03-01,2.24
2510224049,2026-03-01,21.7
2510224167,2026-03-01,17.24
2510317537,2026-03-01,2.24
2510389559,2026-03-01,0
2510389643,2026-03-01,14.41
2510389931,2026-03-01,12.68
2510633385,2026-03-01,21.24
2510633393,2026-03-01,451.8
2510633395,2026-03-01,15.28
2510633396,2026-03-01,67.2
2510633397,2026-03-01,23.28
2510633399,2026-03-01,31.2
2510633400,2026-03-01,110.4
2510633402,2026-03-01,9
2510633406,2026-03-01,17.34
2510633410,2026-03-01,18.06
2510633411,2026-03-01,148.8
2610026952,2026-03-01,0
2610026976,2026-03-01,7.14
2246006313,2026-03-02,1.4
2310396105,2026-03-02,304.16
2310396106,2026-03-02,298
2310396107,2026-03-02,504
2310396108,2026-03-02,30.24
2310396110,2026-03-02,359.2
2310396111,2026-03-02,242.72
2410121326,2026-03-02,72
2410121353,2026-03-02,38.88
2410121371,2026-03-02,5.6
2410121424,2026-03-02,0.36
2410121454,2026-03-02,81.28
2410121457,2026-03-02,47.68
2410121574,2026-03-02,163.84
2410131378,2026-03-02,105.4
2410131383,2026-03-02,32.8
2410131384,2026-03-02,259
2410131387,2026-03-02,69.6
2410131547,2026-03-02,3.47
2410320615,2026-03-02,1721.3
2410883991,2026-03-02,14.2
2410883993,2026-03-02,40.08
2410883994,2026-03-02,8
2410932742,2026-03-02,616.8
2411087432,2026-03-02,45.6
2411087433,2026-03-02,47.5
2411290205,2026-03-02,471.36
2510014481,2026-03-02,240.96
2510014482,2026-03-02,13.16
2510014483,2026-03-02,12.9
2510014484,2026-03-02,202.24
2510178139,2026-03-02,9.3
2510178140,2026-03-02,31.42
2510178141,2026-03-02,4.32
2510203103,2026-03-02,46
2510203104,2026-03-02,107.2
2510203105,2026-03-02,83.6
2510203106,2026-03-02,3.1
2510203108,2026-03-02,38.72
2510203109,2026-03-02,69.76
2510203111,2026-03-02,42.6
2510203113,2026-03-02,195.36
2510203114,2026-03-02,71.04
2510203115,2026-03-02,25.08
2510203117,2026-03-02,30.08
2510203118,2026-03-02,0
2510203119,2026-03-02,1.12
2510203120,2026-03-02,171.2
2510203121,2026-03-02,44.5
2510203122,2026-03-02,13.6
2510203123,2026-03-02,33.68
2510203124,2026-03-02,361.6
2510203127,2026-03-02,7.08
2510203128,2026-03-02,656
2510203132,2026-03-02,27.48
2510203133,2026-03-02,7.96
2510203134,2026-03-02,2.24
2510224049,2026-03-02,21.83
2510224167,2026-03-02,17.23
2510317537,2026-03-02,2.02
2510389559,2026-03-02,0
2510389643,2026-03-02,14.47
2510389931,2026-03-02,12.67
2510633385,2026-03-02,20.34
2510633386,2026-03-02,0
2510633393,2026-03-02,579
2510633395,2026-03-02,16.32
2510633396,2026-03-02,145.6
2510633397,2026-03-02,37.68
2510633399,2026-03-02,32.4
2510633400,2026-03-02,97.6
2510633402,2026-03-02,12.3
2510633406,2026-03-02,17.28
2510633410,2026-03-02,20.88
2510633411,2026-03-02,173.6
2610026952,2026-03-02,21.8
2610026976,2026-03-02,11.04
2246006313,2026-03-03,1.32
2310396105,2026-03-03,304.32
2310396106,2026-03-03,309.6
2310396107,2026-03-03,549
2310396108,2026-03-03,23.28
2310396110,2026-03-03,272.16
2310396111,2026-03-03,202.4
2410121326,2026-03-03,43.8
2410121353,2026-03-03,41.6
2410121371,2026-03-03,8
2410121424,2026-03-03,1.32
2410121454,2026-03-03,48.96
2410121457,2026-03-03,51.68
2410121574,2026-03-03,123.36
2410131378,2026-03-03,109
2410131383,2026-03-03,51.6
2410131384,2026-03-03,242.4
2410131387,2026-03-03,76.8
2410131547,2026-03-03,3.12
2410320615,2026-03-03,1649.9
2410883991,2026-03-03,9
2410883993,2026-03-03,35.94
2410883994,2026-03-03,5.44
2410932742,2026-03-03,530.88
2411087432,2026-03-03,12.88
2411087433,2026-03-03,26.5
2411290205,2026-03-03,625.44
2510014481,2026-03-03,212.24
2510014482,2026-03-03,16.2
2510014483,2026-03-03,12.6
2510014484,2026-03-03,188.32
2510178139,2026-03-03,17.1
2510178140,2026-03-03,33.06
2510178141,2026-03-03,0.36
2510203103,2026-03-03,38.4
2510203104,2026-03-03,76.16
2510203105,2026-03-03,47.2
2510203106,2026-03-03,3.3
2510203108,2026-03-03,30.72
2510203109,2026-03-03,47.68
2510203111,2026-03-03,42.8
2510203113,2026-03-03,167.36
2510203114,2026-03-03,45.48
2510203115,2026-03-03,25.28
2510203117,2026-03-03,28.96
2510203118,2026-03-03,0
2510203119,2026-03-03,0.28
2510203120,2026-03-03,108.32
2510203121,2026-03-03,40.3
2510203122,2026-03-03,11.92
2510203123,2026-03-03,45.68
2510203124,2026-03-03,287.2
2510203127,2026-03-03,2.72
2510203128,2026-03-03,657.5
2510203132,2026-03-03,22.6
2510203133,2026-03-03,5.6
2510203134,2026-03-03,17.28
2510224049,2026-03-03,21.67
2510224167,2026-03-03,17.24
2510317537,2026-03-03,1.88
2510389559,2026-03-03,0
2510389643,2026-03-03,14.24
2510389931,2026-03-03,12.71
2510633385,2026-03-03,23.22
2510633386,2026-03-03,13.5
2510633393,2026-03-03,458.4
2510633395,2026-03-03,19.76
2510633396,2026-03-03,68
2510633397,2026-03-03,110.64
2510633399,2026-03-03,38.4
2510633400,2026-03-03,120.8
2510633402,2026-03-03,11.1
2510633406,2026-03-03,17.34
2510633410,2026-03-03,17.76
2510633411,2026-03-03,138.4
2610026952,2026-03-03,66.2
2610026976,2026-03-03,9.06
2246006313,2026-03-04,1.44
2310396105,2026-03-04,340.48
2310396106,2026-03-04,304
2310396107,2026-03-04,171
2310396108,2026-03-04,21.28
2310396110,2026-03-04,261.76
2310396111,2026-03-04,243.84
2410121326,2026-03-04,42.4
2410121353,2026-03-04,42.08
2410121371,2026-03-04,5.12
2410121424,2026-03-04,3.96
2410121454,2026-03-04,33.92
2410121457,2026-03-04,53.44
2410121574,2026-03-04,112.16
2410131378,2026-03-04,88.6
2410131383,2026-03-04,32.8
2410131384,2026-03-04,256
2410131387,2026-03-04,82.2
2410131547,2026-03-04,5.76
2410320615,2026-03-04,1705.2
2410883991,2026-03-04,12.4
2410883993,2026-03-04,39.96
2410883994,2026-03-04,6.08
2410932742,2026-03-04,484.8
2411087432,2026-03-04,24
2411087433,2026-03-04,28
2411290205,2026-03-04,593.52
2510014481,2026-03-04,222.48
2510014482,2026-03-04,21.16
2510014483,2026-03-04,12.3
2510014484,2026-03-04,193.6
2510178139,2026-03-04,11.4
2510178140,2026-03-04,32.76
2510178141,2026-03-04,3.92
2510203103,2026-03-04,36.8
2510203104,2026-03-04,72.16
2510203105,2026-03-04,96.1
2510203106,2026-03-04,3.2
2510203108,2026-03-04,31.36
2510203109,2026-03-04,42.56
2510203111,2026-03-04,43.36
2510203113,2026-03-04,145.76
2510203114,2026-03-04,56.28
2510203115,2026-03-04,16.92
2510203117,2026-03-04,29.36
2510203118,2026-03-04,0
2510203119,2026-03-04,0.28
2510203120,2026-03-04,108.32
2510203121,2026-03-04,49.6
2510203122,2026-03-04,10.32
2510203123,2026-03-04,36.12
2510203124,2026-03-04,319.2
2510203127,2026-03-04,28.84
2510203128,2026-03-04,655.5
2510203130,2026-03-04,0
2510203132,2026-03-04,24.96
2510203133,2026-03-04,4.88
2510203134,2026-03-04,2.24
2510224049,2026-03-04,20.27
2510224167,2026-03-04,15.36
2510317537,2026-03-04,1.96
2510389559,2026-03-04,0
2510389643,2026-03-04,16.82
2510389931,2026-03-04,12.74
2510633385,2026-03-04,20.4
2510633386,2026-03-04,17.5
2510633393,2026-03-04,573.6
2510633395,2026-03-04,19.04
2510633396,2026-03-04,118.8
2510633397,2026-03-04,162.96
2510633399,2026-03-04,43.8
2510633400,2026-03-04,140
2510633402,2026-03-04,8.7
2510633406,2026-03-04,15.42
2510633410,2026-03-04,19.56
2510633411,2026-03-04,128
2610026952,2026-03-04,6.6
2610026976,2026-03-04,11.64
2246006313,2026-03-05,1.52
2310396105,2026-03-05,354.24
2310396106,2026-03-05,297.2
2310396107,2026-03-05,504
2310396108,2026-03-05,20.96
2310396110,2026-03-05,230.08
2310396111,2026-03-05,249.12
2410121326,2026-03-05,46
2410121353,2026-03-05,64.96
2410121371,2026-03-05,5.28
2410121424,2026-03-05,0.6
2410121454,2026-03-05,48.96
2410121457,2026-03-05,46.08
2410121574,2026-03-05,151.36
2410131378,2026-03-05,84.2
2410131383,2026-03-05,32.4
2410131384,2026-03-05,276.8
2410131387,2026-03-05,85.8
2410131547,2026-03-05,12.03
2410320615,2026-03-05,1838.2
2410883991,2026-03-05,13.3
2410883993,2026-03-05,40.02
2410883994,2026-03-05,5.44
2410932742,2026-03-05,564
2411087432,2026-03-05,16.92
2411087433,2026-03-05,30.5
2411290205,2026-03-05,679.44
2510014481,2026-03-05,233.76
2510014482,2026-03-05,22.64
2510014483,2026-03-05,12.9
2510014484,2026-03-05,183.52
2510178139,2026-03-05,27
2510178140,2026-03-05,33.76
2510178141,2026-03-05,0.32
2510203103,2026-03-05,35.2
2510203104,2026-03-05,96.96
2510203105,2026-03-05,105.7
2510203106,2026-03-05,3.3
2510203108,2026-03-05,38.16
2510203109,2026-03-05,37.6
2510203111,2026-03-05,42.92
2510203113,2026-03-05,159.2
2510203114,2026-03-05,59.4
2510203115,2026-03-05,24.68
2510203117,2026-03-05,31.28
2510203118,2026-03-05,0
2510203119,2026-03-05,5.04
2510203120,2026-03-05,106.88
2510203121,2026-03-05,31.5
2510203122,2026-03-05,10.64
2510203123,2026-03-05,46.12
2510203124,2026-03-05,284
2510203127,2026-03-05,4.12
2510203128,2026-03-05,659.5
2510203130,2026-03-05,0
2510203132,2026-03-05,33.12
2510203133,2026-03-05,5
2510203134,2026-03-05,2.24
2510224049,2026-03-05,21.6
2510224167,2026-03-05,15.21
2510317537,2026-03-05,2.13
2510389559,2026-03-05,0
2510389643,2026-03-05,14.39
2510389931,2026-03-05,12.72
2510633381,2026-03-05,16
2510633385,2026-03-05,21.3
2510633386,2026-03-05,13.5
2510633393,2026-03-05,597
2510633395,2026-03-05,25.64
2510633396,2026-03-05,68.4
2510633397,2026-03-05,0.96
2510633399,2026-03-05,38.4
2510633400,2026-03-05,152.8
2510633402,2026-03-05,17.1
2510633406,2026-03-05,15.3
2510633410,2026-03-05,23.28
2510633411,2026-03-05,154.4
2610026952,2026-03-05,157.8
2610026976,2026-03-05,12.36
2246006313,2026-03-06,1.64
2310396105,2026-03-06,357.12
2310396106,2026-03-06,300
2310396107,2026-03-06,627
2310396108,2026-03-06,20.88
2310396110,2026-03-06,264.16
2310396111,2026-03-06,188
2410121326,2026-03-06,33.4
2410121353,2026-03-06,70.24
2410121371,2026-03-06,7.04
2410121424,2026-03-06,0.36
2410121454,2026-03-06,65.92
2410121457,2026-03-06,43.68
2410121574,2026-03-06,172
2410131378,2026-03-06,86.8
2410131383,2026-03-06,36.8
2410131384,2026-03-06,297.2
2410131387,2026-03-06,33
2410131547,2026-03-06,13.28
2410320615,2026-03-06,1842.4
2410883991,2026-03-06,13.6
2410883993,2026-03-06,38.88
2410883994,2026-03-06,8.32
2410932742,2026-03-06,524.64
2411087432,2026-03-06,16.96
2411087433,2026-03-06,24.5
2411290205,2026-03-06,521.76
2510014481,2026-03-06,212.48
2510014482,2026-03-06,12.56
2510014483,2026-03-06,11.4
2510014484,2026-03-06,197.12
2510178139,2026-03-06,24.3
2510178140,2026-03-06,43.16
2510178141,2026-03-06,2.76
2510203103,2026-03-06,44.4
2510203104,2026-03-06,92.8
2510203105,2026-03-06,113.8
2510203106,2026-03-06,3.3
2510203108,2026-03-06,66.48
2510203109,2026-03-06,52.64
2510203111,2026-03-06,42.76
2510203113,2026-03-06,151.84
2510203114,2026-03-06,58.08
2510203115,2026-03-06,26.72
2510203117,2026-03-06,31.52
2510203118,2026-03-06,0
2510203119,2026-03-06,2.96
2510203120,2026-03-06,120.96
2510203121,2026-03-06,29.3
2510203122,2026-03-06,7.44
2510203123,2026-03-06,45.36
2510203124,2026-03-06,279.2
2510203127,2026-03-06,4
2510203128,2026-03-06,649
2510203130,2026-03-06,0
2510203132,2026-03-06,26.52
2510203133,2026-03-06,1.12
2510203134,2026-03-06,3.52
2510224049,2026-03-06,21.76
2510224167,2026-03-06,15.33
2510317537,2026-03-06,1.88
2510389559,2026-03-06,0
2510389643,2026-03-06,14.26
2510389931,2026-03-06,12.71
2510633381,2026-03-06,15.68
2510633385,2026-03-06,18.06
2510633386,2026-03-06,14
2510633393,2026-03-06,693.6
2510633395,2026-03-06,18.8
2510633396,2026-03-06,190.8
2510633397,2026-03-06,3.84
2510633399,2026-03-06,63
2510633400,2026-03-06,152
2510633402,2026-03-06,11.7
2510633406,2026-03-06,15.42
2510633410,2026-03-06,14.64
2510633411,2026-03-06,167.2
2610026950,2026-03-06,0
2610026952,2026-03-06,324
2610026976,2026-03-06,7.2
2246006313,2026-03-07,2.4
2310396105,2026-03-07,351.52
2310396106,2026-03-07,320.4
2310396107,2026-03-07,543
2310396108,2026-03-07,23.88
2310396110,2026-03-07,197.12
2310396111,2026-03-07,293.28
2410121326,2026-03-07,35.6
2410121353,2026-03-07,54.88
2410121371,2026-03-07,2.72
2410121424,2026-03-07,0.36
2410121454,2026-03-07,47.84
2410121457,2026-03-07,39.52
2410121574,2026-03-07,156.16
2410131378,2026-03-07,86.8
2410131383,2026-03-07,30
2410131384,2026-03-07,279.2
2410131387,2026-03-07,78.6
2410131547,2026-03-07,17.32
2410320615,2026-03-07,1895.6
2410883991,2026-03-07,13.7
2410883993,2026-03-07,36.18
2410883994,2026-03-07,7.04
2410932742,2026-03-07,530.88
2411087432,2026-03-07,14.68
2411087433,2026-03-07,85.5
2411290205,2026-03-07,621.84
2510014481,2026-03-07,223.52
2510014482,2026-03-07,19.56
2510014483,2026-03-07,9.3
2510014484,2026-03-07,180.64
2510178139,2026-03-07,23.1
2510178140,2026-03-07,33.78
2510178141,2026-03-07,0.2
2510203103,2026-03-07,65.2
2510203104,2026-03-07,121.44
2510203105,2026-03-07,115.1
2510203106,2026-03-07,3.3
2510203108,2026-03-07,42.8
2510203109,2026-03-07,38.08
2510203111,2026-03-07,42.8
2510203113,2026-03-07,154.4
2510203114,2026-03-07,68.28
2510203115,2026-03-07,29.24
2510203117,2026-03-07,27.6
2510203118,2026-03-07,0.64
2510203119,2026-03-07,1.12
2510203120,2026-03-07,49.12
2510203121,2026-03-07,36
2510203122,2026-03-07,10.44
2510203123,2026-03-07,44.08
2510203124,2026-03-07,402.4
2510203127,2026-03-07,2.68
2510203128,2026-03-07,652.5
2510203130,2026-03-07,0
2510203132,2026-03-07,25.96
2510203133,2026-03-07,1.12
2510203134,2026-03-07,2.24
2510224049,2026-03-07,21.87
2510224167,2026-03-07,15.36
2510317537,2026-03-07,1.88
2510389559,2026-03-07,0
2510389643,2026-03-07,14.29
2510389931,2026-03-07,12.69
2510633381,2026-03-07,9.28
2510633385,2026-03-07,19.68
2510633386,2026-03-07,25
2510633393,2026-03-07,640.8
2510633395,2026-03-07,24.24
2510633396,2026-03-07,68.4
2510633397,2026-03-07,29.52
2510633399,2026-03-07,55.2
2510633400,2026-03-07,163.2
2510633402,2026-03-07,11.1
2510633406,2026-03-07,15.42
2510633410,2026-03-07,20.16
2510633411,2026-03-07,305.6
2610026952,2026-03-07,82.2
2610026976,2026-03-07,9.12
2246006313,2026-03-08,1.24
2310396105,2026-03-08,345.92
2310396106,2026-03-08,323.6
2310396107,2026-03-08,123
2310396108,2026-03-08,21.44
2310396110,2026-03-08,167.2
2310396111,2026-03-08,268.8
2410121326,2026-03-08,4.8
2410121353,2026-03-08,2.08
